prime,ratio_over_sqrt_N
2903,0.38933607861668185
2909,1.0091228293390118
2917,0.095487218757992
2927,0.589062926512788
2939,0.3044711199045488
2953,0.3831660875203975
2957,0.2683708092564915
2963,0.7478235792624992
2969,0.16175352303665283
2971,0.12695061385159517
2999,1.0925216368637887
3001,0.8972059961069364
3011,0.22079565572871035
3019,0.5817527715367067
3023,0.3468541479265551
3037,0.6355453799398294
3041,0.686137624595083
3049,0.4762142165827797
3061,0.10355709532190814
3067,0.5583883026548593
3079,0.2642586327180867
3083,0.6149975279264025
3089,0.4412935008670717
3109,0.5038398544201409
3119,1.523126641609277
3121,1.4102332936864705
3137,1.1866232108483612
3163,0.35987010807628494
3167,0.3077057186163707
3169,0.3860478625959651
3181,0.8659773025203871
3187,0.9714098747818821
3191,0.6114642629541751
3203,0.39497139627459893
3209,0.5408469429938948
3217,0.6888825782120122
3221,0.5967814075100841
3229,0.5377953789541803
3251,0.6999593714936226
3253,0.6439438918216833
3257,0.2974253952660916
3259,0.09299038124578482
3271,1.3202056087941776
3299,0.7378656819850811
3301,0.5092325366975822
3307,0.3628375361294552
3313,1.0829172193403744
3319,1.4127712300722306
3323,0.9240665967261105
3329,0.6225526777640965
3331,0.7706782542570596
3343,0.8251349745901548
3347,0.9225958116621156
3359,0.9831689682891459
3361,1.0218822440545083
3371,0.8740164348659999
3373,0.8818471051918979
3389,0.6215718200038969
3391,0.6062715535208539
3407,0.1786771579111556
3413,1.0113558709203512
3433,0.8876961126408183
3449,0.616016998096583
3457,0.4968273456172645
3461,0.5423327302554009
3463,0.7084140987589111
3467,0.9415946018861154
3469,0.9599351862888292
3491,0.8412491593548214
3499,0.44396400415589155
3511,0.27018664811587184
3517,0.631506148241771
3527,0.5132797014700436
3529,0.22870660934305373
3533,0.3084213302094201
3539,0.3947833861659014
3541,0.3841578982405144
3547,1.1928572946409013
3557,0.6350047257356455
3559,0.39731604703905266
3571,0.7728419186613813
3581,0.19670330758866214
3583,0.21140666401472868
3593,0.862851594784123
3607,0.6304284583176396
3613,0.645456330938994
3617,0.4654398862906245
3623,0.7322120196220718
3631,0.7365699712734458
3637,0.15952274238468897
3643,0.969841279492725
3659,0.673896533981651
3671,0.7620940282653977
3673,0.6539198647285581
3677,0.30587971924578494
3691,0.8635602172807637
3697,0.4644724113494476
3701,0.5105716236075163
3709,0.8195153047084299
3719,0.636687315102149
3727,0.11116553481267037
3733,0.3159702089762227
3739,0.5107453856687472
3761,1.212889689686605
3767,0.704005565693579
3769,0.4209168648042944
3779,0.7013094327636736
3793,0.2030050593717347
3797,0.20939210236158362
3803,0.5510458447167415
3821,1.5941671339367145
3823,1.5120444520009628
3833,0.6347153294750574
3847,1.6167309623498438
3851,0.9191020527853871
3853,0.53266891731801
3863,0.7068945443295688
3877,1.4507983113566836
3881,1.5005887114566139
3889,1.345314981827347
3907,0.5555812299766063
3911,0.5795904730491944
3917,0.2857819310981846
3919,0.28006192183785156
3923,0.6643919663026746
3929,1.2394399534751595
3931,1.3253602286532733
3943,0.3342085221659747
3947,0.3271548610749196
3967,0.29105255284759396
3989,1.4514456642717122
4001,1.6991920950060169
4003,1.3236055361828774
4007,0.3869455397393564
4013,0.9344799433225357
4019,1.4585437547878435
4021,1.4110349460652327
4027,0.80204579223986
4049,0.4833661499667841
4051,0.5628917056815697
4057,0.6296607450730559
4073,0.4982688670221625
4079,0.7547137532997746
4091,0.9940607101054431
4093,0.9371729300133226
4099,0.8115913456482491
4111,1.4716171969524507
4127,0.6495915836362394
4129,0.8466192986107255
4133,0.9582459807489234
4139,0.4359120220906156
4153,0.8868498935363558
4157,0.4759904493425605
4159,0.16066374933857755
4177,1.2557188600688203
4201,0.6349043757902069
4211,0.2414764823411806
4217,0.22361415638508367
4219,0.17708247632803142
4229,0.20586124156587066
4231,0.2901923792228847
4241,1.0561834511225916
4243,1.1892855965206945
4253,1.2419400045312678
4259,0.9332136603264503
4261,0.8358641041230918
4271,0.59789518631369
4273,0.6449087155257369
4283,1.169864553189392
4289,1.154786574344263
4297,0.6150547811178446
4327,0.8474712066816341
4337,0.4387858006877703
4339,0.531884102441478
4349,0.783317479019907
4357,0.7859847090336313
4363,1.3156102835854593
4373,1.319082837322879
4391,1.121261996089573
4397,1.125940409186327
4409,1.4358869630016788
4421,1.209062281917969
4423,1.085887675481325
4441,0.3682522461586996
4447,0.319455828930236
4451,0.5512661540130654
4457,0.7614194560094947
4463,0.7644821478330509
4481,0.3988025298347883
4483,0.40882891057440596
4493,1.1381199981835954
4507,1.2344474484392303
4513,0.8464978260977041
4517,0.5820442604328567
4519,0.4675814821260087
4523,0.2858517129138576
4547,0.6284215771683532
4549,0.6741976655612236
4561,0.8921181791746335
4567,1.1760326345706609
4583,1.3184526690548422
4591,0.6107496493106266
4597,0.4396923267745722
4603,0.7811050631989225
4621,0.350898592063985
4637,0.6620380973146763
4639,0.6148804531599749
4643,0.4814078910698691
4649,0.28298431214642444
4651,0.2459392324658301
4657,0.2533524887875186
4663,0.3050752242625645
4673,0.2229994227301611
4679,0.15035057842026964
4691,0.4336558520924266
4703,0.08463168416755783
4721,0.7338512552395725
4723,0.7428982620821458
4729,0.7851588181229663
4733,0.8702771499093137
4751,0.5197756931660028
4759,0.3003632787666868
4783,0.4238700191049688
4787,0.6356772443207556
4789,0.7207925482184335
4793,0.7887877020262095
4799,0.594181338594408
4801,0.4747374363599006
4813,1.0258833587476661
4817,1.3236955910208585
4831,1.0954076873436813
4861,0.42043592478386094
4871,0.8650782977845247
4877,0.8385225052818984
4889,0.18502817030029234
4903,0.882375604698421
4909,0.8463128619384191
4919,0.34672598704173796
4931,0.5096639414405904
4933,0.5586253362155164
4937,0.6056564694934081
4943,0.6313020486293403
4951,0.8699482099788629
4957,1.104557997082143
4967,1.0517118682491782
4969,0.9527932345682661
4973,0.6955928667714466
4987,0.9251935713328533
4993,1.207053205042029
4999,1.1882965238261092
5003,1.0137926962929706
5009,0.6207711154535503
5011,0.5026348641677638
5021,0.6512747694657193
5023,0.7312244401999918
5039,0.7327959968231479
5051,0.6766836532451697
5059,0.6729818651077156
5077,0.417974865700174
5081,0.4565449387040885
5087,0.5969587815173794
5099,0.928607970005693
5101,0.9701441364329096
5107,1.0481382340381447
5113,1.0494543797764737
5119,0.9951168044828966
5147,1.2779041959601396
5153,1.123262283596845
5167,0.13940139003190996
5171,0.3010363878207633
5179,0.7781114712461582
5189,0.7666723920226494
5197,0.3781085514100063
5209,0.8233466128094853
5227,0.9870723525898125
5231,0.8278880506075935
5233,0.7393892717708145
5237,0.5629333502888985
5261,0.27494344381945174
5273,0.3984549097602352
5279,0.4503110268459326
5281,0.4731710118916376
5297,0.6266790877667284
5303,0.5715073240065713
5309,0.48183017135644135
5323,0.5212174907367271
5333,0.4728219452144993
5347,0.4679971953074641
5351,0.5581915717895054
5381,0.5136179611122155
5387,0.6062732140485443
5393,0.6042647271346778
5399,0.5195924897984461
5407,0.49093549444484363
5413,0.6319775957238541
5417,0.7481634662040555
5419,0.8016722927222505
5431,0.99340330394558
5437,1.0053984885332052
5441,0.9796763608563754
5443,0.956100920241597
5449,0.8558001031726906
5471,1.3579925376369737
5477,1.5073095501548046
5479,1.5131278211982988
5483,1.4504967834562266
5501,0.4678444526550747
5503,0.4319646326446975
5507,0.47877674787997143
5519,0.5313619177453243
5521,0.4671382418458481
5527,0.19296449342060554
5531,0.2132412526804084
5557,0.939118486880369
5563,0.6632159627151644
5569,0.3498414902861092
5573,0.2451428578647365
5581,0.435153656282049
5591,0.5960197058693005
5623,0.21495368801809722
5639,0.3821610291491449
5641,0.41722538368596235
5647,0.4645347535533844
5651,0.46732822554373094
5653,0.4715225459032961
5657,0.507732862202447
5659,0.5442850670384791
5669,0.821953901876526
5683,0.9117154590171954
5689,0.8271550921614721
5693,0.8120201489479203
5701,0.9963635589714743
5711,1.3074841915290765
5717,1.3291401977650277
5737,0.3156698368571208
5741,0.08839757870835696
5743,0.14333505587302486
5749,0.46071324190366086
5779,0.31981339138532866
5783,0.1921023475433544
5791,0.06664621880259493
5801,0.22375933029944226
5807,0.30535604052022175
5813,0.39299988304496514
5821,0.5184729269106108
5827,0.5985698874542743
5839,0.6399115137196817
5843,0.6070142056657714
5849,0.5223913382650057
5851,0.4899741813571948
5857,0.413680083576279
5861,0.4098689382085604
5867,0.4927961995461389
5869,0.5365987781662314
5879,0.7994418243459911
5881,0.8573999351449942
5897,1.3835521347446234
5903,1.5434419106179509
5923,1.1109694511663224
5927,0.8050784501045163
5939,0.40392094873872597
5953,1.4575536757184708
5981,0.5972695414312115
5987,0.5780370290223037
6007,0.993025387870529
6011,0.8825616436334324
6029,0.8858947330345998
6037,1.2136591705916724
6043,1.3118377606237632
6047,1.279896249875695
6053,1.0880564753665147
6067,0.2175059558146211
6073,0.23935476056651137
6079,0.5600572557775468
6089,0.8361207633859356
6091,0.8462454791334963
6101,0.7075797079390875
6113,0.3628915288023436
6121,0.31479875520694306
6131,0.4728241643926891
6133,0.503080687230444
6143,0.597244153684892
6151,0.5881832316839848
6163,0.4213915318216281
6173,0.2962714020082154
6197,0.6775064368820088
6199,0.6728736250591361
6203,0.6346879522322632
6211,0.4624112517401472
6217,0.3133140727019796
6221,0.2814113314736029
6229,0.46407047864724416
6247,0.955445472373956
6257,1.1242963000521904
6263,1.2062043069907649
6269,1.2627279028103895
6271,1.272145363090656
6277,1.2593361056396852
6287,1.0624411480391474
6299,0.5375176763331887
6301,0.4302858466192671
6311,0.21993453328749973
6317,0.5279499641889589
6323,0.8105935157064439
6329,1.0343113771790065
6337,1.2263551951593124
6343,1.291313439870473
6353,1.260887080982512
6359,1.1660119333600492
6361,1.1225982177868346
6367,0.9607940984688008
6373,0.7611167041901142
6379,0.5416535480698654
6389,0.20263350298592855
6397,0.07343287978057651
6421,0.3032434154191773
6427,0.4978536157843974
